Timestamp,System ON,System ON Timestamps,System OFF Timestamps,Temperature (°C),Solar Panels Energy Output (W),Power Consumption (kW),Energy Stored in Batteries (kWh),Inverter Efficiency (%),System Load (kW),System Fault Alerts,Voltage (V),Current (A),Power Factor,Dust and Dirt Accumulation (g/m²),Battery Low Flag,Battery Full Flag,Customer Profile,User Coordinates,Solar Panels Type,Solar Panels Configuration,Depth of Discharge,Battery Capacity (Wh),Inverter Capacity (kW),Battery Technology
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 01:00,FALSE,,13/09/2024 01:00,29.19780394,0,0,0.2,90,0,FALSE,220,0,0.9,0.773,TRUE,FALSE,Residential,"10.525053,7.418020",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 01:15,FALSE,,13/09/2024 01:15,28.43056108,0,0,0.2,90,0,FALSE,220,0,0.9,0.774,TRUE,FALSE,Residential,"10.525053,7.418021",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 01:30,FALSE,,13/09/2024 01:30,29.0199891,0,0,0.2,90,0,FALSE,220,0,0.9,0.775,TRUE,FALSE,Residential,"10.525053,7.418022",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 01:45,FALSE,,13/09/2024 01:45,29.9399447,0,0,0.2,90,0,FALSE,220,0,0.9,0.776,TRUE,FALSE,Residential,"10.525053,7.418023",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 02:00,FALSE,,13/09/2024 02:00,30.22322896,0,0,0.2,90,0,FALSE,220,0,0.9,0.777,TRUE,FALSE,Residential,"10.525053,7.418024",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 02:15,FALSE,,13/09/2024 02:15,29.367018,0,0,0.2,90,0,FALSE,220,0,0.9,0.778,TRUE,FALSE,Residential,"10.525053,7.418025",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 02:30,FALSE,,13/09/2024 02:30,29.25494365,0,0,0.2,90,0,FALSE,220,0,0.9,0.779,TRUE,FALSE,Residential,"10.525053,7.418026",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 02:45,FALSE,,13/09/2024 02:45,29.44385186,0,0,0.2,90,0,FALSE,220,0,0.9,0.78,TRUE,FALSE,Residential,"10.525053,7.418027",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 03:00,FALSE,,13/09/2024 03:00,29.72513924,0,0,0.2,90,0,FALSE,220,0,0.9,0.781,TRUE,FALSE,Residential,"10.525053,7.418028",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 03:15,FALSE,,13/09/2024 03:15,30.41709895,0,0,0.2,90,0,FALSE,220,0,0.9,0.782,TRUE,FALSE,Residential,"10.525053,7.418029",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 03:30,FALSE,,13/09/2024 03:30,30.75378178,0,0,0.2,90,0,FALSE,220,0,0.9,0.783,TRUE,FALSE,Residential,"10.525053,7.418030",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 03:45,FALSE,,13/09/2024 03:45,30.18060569,0,0,0.2,90,0,FALSE,220,0,0.9,0.784,TRUE,FALSE,Residential,"10.525053,7.418031",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 04:00,FALSE,,13/09/2024 04:00,30.42662814,0,0,0.2,90,0,FALSE,220,0,0.9,0.785,TRUE,FALSE,Residential,"10.525053,7.418032",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 04:15,FALSE,,13/09/2024 04:15,29.82527709,0,0,0.2,90,0,FALSE,220,0,0.9,0.786,TRUE,FALSE,Residential,"10.525053,7.418033",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 04:30,FALSE,,13/09/2024 04:30,30.79805948,0,0,0.2,90,0,FALSE,220,0,0.9,0.787,TRUE,FALSE,Residential,"10.525053,7.418034",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 04:45,FALSE,,13/09/2024 04:45,31.53897165,0,0,0.2,90,0,FALSE,220,0,0.9,0.788,TRUE,FALSE,Residential,"10.525053,7.418035",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 05:00,FALSE,,13/09/2024 05:00,30.94578163,0,0,0.2,90,0,FALSE,220,0,0.9,0.789,TRUE,FALSE,Residential,"10.525053,7.418036",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 05:15,FALSE,,13/09/2024 05:15,30.07928225,0,0,0.2,90,0,FALSE,220,0,0.9,0.79,TRUE,FALSE,Residential,"10.525053,7.418037",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 05:30,FALSE,,13/09/2024 05:30,30.27720472,0,0,0.2,90,0,FALSE,220,0,0.9,0.791,TRUE,FALSE,Residential,"10.525053,7.418038",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 05:45,FALSE,,13/09/2024 05:45,31.0674515,0,0,0.2,90,0,FALSE,220,0,0.9,0.792,TRUE,FALSE,Residential,"10.525053,7.418039",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 06:00,FALSE,,13/09/2024 06:00,30.76619447,0,0,0.2,90,0,FALSE,220,0,0.9,0.793,TRUE,FALSE,Residential,"10.525053,7.418040",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 06:15,FALSE,,13/09/2024 06:15,31.48195291,19.62093877,0,0.2,90,0,FALSE,220,0,0.9,0.794,TRUE,FALSE,Residential,"10.525053,7.418041",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 06:30,FALSE,,13/09/2024 06:30,31.29785699,39.15785767,0,0.204905235,90,0,FALSE,220,0,0.9,0.795,TRUE,FALSE,Residential,"10.525053,7.418042",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 06:45,FALSE,,13/09/2024 06:45,30.49453983,58.5270966,0,0.214694699,90,0,FALSE,220,0,0.9,0.796,TRUE,FALSE,Residential,"10.525053,7.418043",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 07:00,FALSE,,13/09/2024 07:00,31.47237816,77.64571353,0,0.229326473,90,0,FALSE,220,0,0.9,0.797,TRUE,FALSE,Residential,"10.525053,7.418044",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 07:15,FALSE,,13/09/2024 07:15,31.65373045,96.43183959,0,0.248737902,90,0,FALSE,220,0,0.9,0.798,TRUE,FALSE,Residential,"10.525053,7.418045",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 07:30,FALSE,,13/09/2024 07:30,32.62562404,114.8050297,0,0.272845862,90,0,FALSE,220,0,0.9,0.799,FALSE,FALSE,Residential,"10.525053,7.418046",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 07:45,TRUE,13/09/2024 07:45,,32.4194337,132.6866071,0.345061503,0.301547119,90,0.345061503,FALSE,220,1.568461377,0.9,0.8,TRUE,FALSE,Residential,"10.525053,7.418047",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 08:00,FALSE,,13/09/2024 08:00,33.27063871,150,0,0.248453395,90,0,FALSE,220,0,0.9,0.801,TRUE,FALSE,Residential,"10.525053,7.418048",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 08:15,FALSE,,13/09/2024 08:15,34.23369481,166.6710699,0,0.285953395,90,0,FALSE,220,0,0.9,0.802,FALSE,FALSE,Residential,"10.525053,7.418049",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 08:30,TRUE,13/09/2024 08:30,,33.47563965,182.6284287,0.363898661,0.327621162,90,0.363898661,FALSE,220,1.654084821,0.9,0.803,TRUE,FALSE,Residential,"10.525053,7.418050",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 08:45,FALSE,,13/09/2024 08:45,33.83425334,197.8037445,0,0.282303604,90,0,FALSE,220,0,0.9,0.804,FALSE,FALSE,Residential,"10.525053,7.418051",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 09:00,TRUE,13/09/2024 09:00,,33.69541777,212.1320344,0.277626636,0.331754541,90,0.277626636,FALSE,220,1.261939256,0.9,0.805,FALSE,FALSE,Residential,"10.525053,7.418052",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 09:15,TRUE,13/09/2024 09:15,,34.6648659,225.5519422,0.467625794,0.31538089,90,0.467625794,FALSE,220,2.125571789,0.9,0.806,TRUE,FALSE,Residential,"10.525053,7.418053",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 09:30,FALSE,,13/09/2024 09:30,34.53136786,238.0060021,0,0.254862427,90,0,FALSE,220,0,0.9,0.807,FALSE,FALSE,Residential,"10.525053,7.418054",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 09:45,TRUE,13/09/2024 09:45,,35.4103559,249.4408837,0.378926645,0.314363928,90,0.378926645,FALSE,220,1.72239384,0.9,0.808,TRUE,FALSE,Residential,"10.525053,7.418055",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 10:00,FALSE,,13/09/2024 10:00,35.62962285,259.8076211,0,0.281992488,90,0,FALSE,220,0,0.9,0.809,FALSE,FALSE,Residential,"10.525053,7.418056",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 10:15,TRUE,13/09/2024 10:15,,36.40032515,269.0618225,0.531443946,0.346944393,90,0.531443946,FALSE,220,2.415654302,0.9,0.81,TRUE,FALSE,Residential,"10.525053,7.418057",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 10:30,FALSE,,13/09/2024 10:30,36.14645617,277.1638598,0,0.281348862,90,0,FALSE,220,0,0.9,0.811,FALSE,FALSE,Residential,"10.525053,7.418058",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 10:45,TRUE,13/09/2024 10:45,,35.58984054,284.0790388,0.264633747,0.350639827,90,0.264633747,FALSE,220,1.202880666,0.9,0.812,FALSE,FALSE,Residential,"10.525053,7.418059",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 11:00,TRUE,13/09/2024 11:00,,35.22597317,289.7777479,0.599722686,0.35550115,90,0.599722686,FALSE,220,2.72601221,0.9,0.813,TRUE,FALSE,Residential,"10.525053,7.418060",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 11:15,FALSE,,13/09/2024 11:15,35.78464711,294.2355841,0,0.278014915,90,0,FALSE,220,0,0.9,0.814,FALSE,FALSE,Residential,"10.525053,7.418061",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 11:30,TRUE,13/09/2024 11:30,,35.19978887,297.4334584,0.207356232,0.351573811,90,0.207356232,FALSE,220,0.942528327,0.9,0.815,FALSE,FALSE,Residential,"10.525053,7.418062",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 11:45,TRUE,13/09/2024 11:45,,36.04086254,299.357677,0.305533428,0.374093118,90,0.305533428,FALSE,220,1.388788311,0.9,0.816,FALSE,FALSE,Residential,"10.525053,7.418063",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 12:00,TRUE,13/09/2024 12:00,,36.02589022,300,0.414457941,0.37254918,90,0.414457941,FALSE,220,1.883899733,0.9,0.817,FALSE,FALSE,Residential,"10.525053,7.418064",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 12:15,TRUE,13/09/2024 12:15,,36.63347291,299.357677,0.459865273,0.343934695,90,0.459865273,FALSE,220,2.090296693,0.9,0.818,FALSE,FALSE,Residential,"10.525053,7.418065",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 12:30,TRUE,13/09/2024 12:30,,36.44272259,297.4334584,0.229193334,0.303807796,90,0.229193334,FALSE,220,1.041787883,0.9,0.819,FALSE,FALSE,Residential,"10.525053,7.418066",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 12:45,TRUE,13/09/2024 12:45,,35.83431551,294.2355841,0.414433173,0.320867827,90,0.414433173,FALSE,220,1.883787151,0.9,0.82,TRUE,FALSE,Residential,"10.525053,7.418067",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 13:00,FALSE,,13/09/2024 13:00,34.84840919,289.7777479,0,0.29081843,90,0,FALSE,220,0,0.9,0.821,FALSE,FALSE,Residential,"10.525053,7.418068",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 13:15,TRUE,13/09/2024 13:15,,35.17111477,284.0790388,0.306847319,0.363262867,90,0.306847319,FALSE,220,1.394760539,0.9,0.822,FALSE,FALSE,Residential,"10.525053,7.418069",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 13:30,TRUE,13/09/2024 13:30,,34.6537621,277.1638598,0.22964568,0.357570797,90,0.22964568,FALSE,220,1.043844001,0.9,0.823,FALSE,FALSE,Residential,"10.525053,7.418070",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 13:45,TRUE,13/09/2024 13:45,,34.25519911,269.0618225,0.407088898,0.369450342,90,0.407088898,FALSE,220,1.850404081,0.9,0.824,FALSE,FALSE,Residential,"10.525053,7.418071",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 14:00,TRUE,13/09/2024 14:00,,33.46955142,259.8076211,0.537951349,0.334943573,90,0.537951349,FALSE,220,2.445233406,0.9,0.825,TRUE,FALSE,Residential,"10.525053,7.418072",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 14:15,FALSE,,13/09/2024 14:15,32.81372506,249.4408837,0,0.265407641,90,0,FALSE,220,0,0.9,0.826,FALSE,FALSE,Residential,"10.525053,7.418073",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 14:30,TRUE,13/09/2024 14:30,,33.12511858,238.0060021,0.428166189,0.327767862,90,0.428166189,FALSE,220,1.946209951,0.9,0.827,TRUE,FALSE,Residential,"10.525053,7.418074",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 14:45,FALSE,,13/09/2024 14:45,32.53136697,225.5519422,0,0.280227815,90,0,FALSE,220,0,0.9,0.828,FALSE,FALSE,Residential,"10.525053,7.418075",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 15:00,TRUE,13/09/2024 15:00,,33.21936199,212.1320344,0.50005553,0.3366158,90,0.50005553,FALSE,220,2.272979681,0.9,0.829,TRUE,FALSE,Residential,"10.525053,7.418076",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 15:15,FALSE,,13/09/2024 15:15,33.88638114,197.8037445,0,0.264634927,90,0,FALSE,220,0,0.9,0.83,FALSE,FALSE,Residential,"10.525053,7.418077",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 15:30,TRUE,13/09/2024 15:30,,34.04974667,182.6284287,0.448462758,0.314085863,90,0.448462758,FALSE,220,2.03846708,0.9,0.831,TRUE,FALSE,Residential,"10.525053,7.418078",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 15:45,FALSE,,13/09/2024 15:45,33.32472123,166.6710699,0,0.24762728,90,0,FALSE,220,0,0.9,0.832,TRUE,FALSE,Residential,"10.525053,7.418079",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 16:00,FALSE,,13/09/2024 16:00,34.26773699,150,0,0.289295048,90,0,FALSE,220,0,0.9,0.833,FALSE,FALSE,Residential,"10.525053,7.418080",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 16:15,TRUE,13/09/2024 16:15,,35.18373288,132.6866071,0.482952886,0.326795048,90,0.482952886,FALSE,220,2.19524039,0.9,0.834,TRUE,FALSE,Residential,"10.525053,7.418081",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 16:30,FALSE,,13/09/2024 16:30,35.89157764,114.8050297,0,0.239228478,90,0,FALSE,220,0,0.9,0.835,TRUE,FALSE,Residential,"10.525053,7.418082",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 16:45,FALSE,,13/09/2024 16:45,35.29593091,96.43183959,0,0.267929736,90,0,FALSE,220,0,0.9,0.836,TRUE,FALSE,Residential,"10.525053,7.418083",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 17:00,FALSE,,13/09/2024 17:00,34.32236026,77.64571353,0,0.292037696,90,0,FALSE,220,0,0.9,0.837,FALSE,FALSE,Residential,"10.525053,7.418084",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 17:15,TRUE,13/09/2024 17:15,,33.58894376,58.5270966,0.427616056,0.311449124,90,0.427616056,FALSE,220,1.943709347,0.9,0.838,TRUE,FALSE,Residential,"10.525053,7.418085",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 17:30,FALSE,,13/09/2024 17:30,33.28969262,39.15785767,0,0.219176884,90,0,FALSE,220,0,0.9,0.839,TRUE,FALSE,Residential,"10.525053,7.418086",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 17:45,FALSE,,13/09/2024 17:45,34.23924804,19.62093877,0,0.228966348,90,0,FALSE,220,0,0.9,0.84,TRUE,FALSE,Residential,"10.525053,7.418087",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 18:00,FALSE,,13/09/2024 18:00,33.29851342,3.67E-14,0,0.233871583,90,0,FALSE,220,0,0.9,0.841,TRUE,FALSE,Residential,"10.525053,7.418088",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 18:15,FALSE,,13/09/2024 18:15,33.13684576,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.842,TRUE,FALSE,Residential,"10.525053,7.418089",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 18:30,FALSE,,13/09/2024 18:30,33.40900481,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.843,TRUE,FALSE,Residential,"10.525053,7.418090",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 18:45,FALSE,,13/09/2024 18:45,32.5542395,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.844,TRUE,FALSE,Residential,"10.525053,7.418091",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 19:00,FALSE,,13/09/2024 19:00,32.53179188,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.845,TRUE,FALSE,Residential,"10.525053,7.418092",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 19:15,FALSE,,13/09/2024 19:15,31.66717542,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.846,TRUE,FALSE,Residential,"10.525053,7.418093",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 19:30,FALSE,,13/09/2024 19:30,32.09994969,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.847,TRUE,FALSE,Residential,"10.525053,7.418094",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 19:45,FALSE,,13/09/2024 19:45,32.90067759,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.848,TRUE,FALSE,Residential,"10.525053,7.418095",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 20:00,FALSE,,13/09/2024 20:00,33.81115081,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.849,TRUE,FALSE,Residential,"10.525053,7.418096",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 20:15,FALSE,,13/09/2024 20:15,34.69655941,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.85,TRUE,FALSE,Residential,"10.525053,7.418097",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 20:30,FALSE,,13/09/2024 20:30,35.39195327,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.851,TRUE,FALSE,Residential,"10.525053,7.418098",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 20:45,FALSE,,13/09/2024 20:45,35.11006994,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.852,TRUE,FALSE,Residential,"10.525053,7.418099",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 21:00,FALSE,,13/09/2024 21:00,35.04407191,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.853,TRUE,FALSE,Residential,"10.525053,7.418100",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 21:15,FALSE,,13/09/2024 21:15,34.61075072,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.854,TRUE,FALSE,Residential,"10.525053,7.418101",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 21:30,FALSE,,13/09/2024 21:30,33.99148787,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.855,TRUE,FALSE,Residential,"10.525053,7.418102",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 21:45,FALSE,,13/09/2024 21:45,34.84805426,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.856,TRUE,FALSE,Residential,"10.525053,7.418103",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 22:00,FALSE,,13/09/2024 22:00,35.77655549,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.857,TRUE,FALSE,Residential,"10.525053,7.418104",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 22:15,FALSE,,13/09/2024 22:15,36.60261488,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.858,TRUE,FALSE,Residential,"10.525053,7.418105",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 22:30,FALSE,,13/09/2024 22:30,37.25063341,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.859,TRUE,FALSE,Residential,"10.525053,7.418106",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 22:45,FALSE,,13/09/2024 22:45,36.86729293,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.86,TRUE,FALSE,Residential,"10.525053,7.418107",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 23:00,FALSE,,13/09/2024 23:00,36.10391373,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.861,TRUE,FALSE,Residential,"10.525053,7.418108",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 23:15,FALSE,,13/09/2024 23:15,35.36063528,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.862,TRUE,FALSE,Residential,"10.525053,7.418109",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
13/09/2024 23:30,FALSE,,13/09/2024 23:30,35.89786152,0,0,0.233871583,90,0,FALSE,220,0,0.9,0.863,TRUE,FALSE,Residential,"10.525053,7.418110",MonoCrystalline,1s2p,10%,1000,1,Lithium - Ion
,,,,,,,,,,,,,,,,,,,,,,,,
